2022-03-14 10:11:15,125 #Agilent Technologies,E3648A,0,1.7-5.0-1.0
2022-03-14 10:18:13,315 FPGA Voltage: 12.01459, FPGA Current: 0.5310942, ASIC Voltage: 1.215478, ASIC Current:0.3171029
2022-03-14 10:18:19,015 FPGA Voltage: 12.01459, FPGA Current: 0.5305691, ASIC Voltage: 1.21558, ASIC Current:0.3170763
2022-03-14 10:18:24,712 FPGA Voltage: 12.01447, FPGA Current: 0.5509791, ASIC Voltage: 1.215605, ASIC Current:0.3169168
2022-03-14 10:18:30,418 FPGA Voltage: 12.01474, FPGA Current: 0.5602533, ASIC Voltage: 1.215453, ASIC Current:0.3168503
2022-03-14 10:18:36,119 FPGA Voltage: 12.01456, FPGA Current: 0.5376679, ASIC Voltage: 1.215605, ASIC Current:0.3169966
2022-03-14 10:18:41,818 FPGA Voltage: 12.01452, FPGA Current: 0.5291848, ASIC Voltage: 1.215504, ASIC Current:0.3170896
2022-03-14 10:18:47,520 FPGA Voltage: 12.01464, FPGA Current: 0.5283937, ASIC Voltage: 1.215605, ASIC Current:0.3171295
2022-03-14 10:18:53,215 FPGA Voltage: 12.01474, FPGA Current: 0.5500721, ASIC Voltage: 1.215554, ASIC Current:0.3169434
2022-03-14 10:18:58,914 FPGA Voltage: 12.01469, FPGA Current: 0.5587802, ASIC Voltage: 1.215605, ASIC Current:0.3168636
2022-03-14 10:19:04,612 FPGA Voltage: 12.01466, FPGA Current: 0.5291575, ASIC Voltage: 1.21558, ASIC Current:0.3170896
2022-03-14 10:19:10,369 FPGA Voltage: 12.01447, FPGA Current: 0.5309783, ASIC Voltage: 1.215529, ASIC Current:0.3171229
2022-03-14 10:19:16,067 FPGA Voltage: 12.01452, FPGA Current: 0.530801, ASIC Voltage: 1.215478, ASIC Current:0.3171495
2022-03-14 10:19:21,767 FPGA Voltage: 12.01452, FPGA Current: 0.5494516, ASIC Voltage: 1.215327, ASIC Current:0.31695
2022-03-14 10:19:27,476 FPGA Voltage: 12.01442, FPGA Current: 0.5577096, ASIC Voltage: 1.215529, ASIC Current:0.3168969
2022-03-14 10:19:33,182 FPGA Voltage: 12.01466, FPGA Current: 0.551886, ASIC Voltage: 1.21558, ASIC Current:0.3168969
2022-03-14 10:19:38,887 FPGA Voltage: 12.01447, FPGA Current: 0.5376611, ASIC Voltage: 1.21558, ASIC Current:0.3171362
2022-03-14 10:19:44,593 FPGA Voltage: 12.01452, FPGA Current: 0.5293007, ASIC Voltage: 1.215529, ASIC Current:0.3171162
2022-03-14 10:19:50,286 FPGA Voltage: 12.01466, FPGA Current: 0.5316465, ASIC Voltage: 1.215478, ASIC Current:0.3170896
2022-03-14 10:19:55,980 FPGA Voltage: 12.01461, FPGA Current: 0.5507268, ASIC Voltage: 1.215504, ASIC Current:0.3169235
